rand	opp
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.7
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.71
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.72
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.73
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.74
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.75
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.76
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.77
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.78
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.79
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.8
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.81
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.82
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.83
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.84
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.85
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.86
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.87
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.88
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.89
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.9
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.91
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.92
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.93
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.94
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.95
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.96
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.97
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.98
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	0.99
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.01
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.02
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.03
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.04
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.05
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.06
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.07
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.08
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.09
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.1
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.11
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.12
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.13
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.14
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.15
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.16
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.17
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.18
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.19
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.2
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.21
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.22
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.23
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.24
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.25
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.26
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.27
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.28
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.29
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.3
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.31
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
1	1.32
